keyword,weight
food good,0.3441
appreciate spacing,0.3404
like,0.339
walked excited,0.3321
hair rude,0.3235
busy sunday,0.3208
impatient simply,0.2939
rude,0.2935
two woman,0.2812
small table,0.2812
bad impression,0.2761
inside sidewalk,0.2726
